	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1399	2440_0	i look closely performance spec compare i take grant feature standard	performance spec	39--56	0	performance compare spec closely
730	2722_1	i 'm really impress quality performance price computer	performance	42--53	1	performance computer
1519	2919_0	i would not recommend anyone want notebook expect performance desktop not meet expectation	performance	70--81	-1	performance desktop
1001	1480_1	my friend report notebook astonish performance picture quality ease use	picture quality	62--77	1	performance ease quality picture
1254	2426_1	i personally like gaming look need machine deliver game performance still look professional front customer	game performance	70--88	1	performance game deliver
1090	2143_1	quality display i surprise performance quality hp laptop	performance	42--53	1	performance laptop
2212	2922_0	i pleased performance laptop	performance	34--45	1	performance laptop
460	302_0	i highly recommend laptop anybody want great performance laptop would like relax not become enraged curse god throw laptop door	performance	59--70	1	performance laptop
2000	1076_0	system loose 20 % performance	performance	31--42	-1	performance loose % system
181	995_0	it fairly well 's poor performance overheat occasional blue screen	performance	41--52	-1	performance overheat
1666	353_1	from build quality performance everything sub par i would expect apple	performance	30--41	-1	performance par
2277	1548_0	apparently well built gorgeous look i5 macbook pro win combination price performance	price	94--99	1	performance price
2311	2694_0	performance good price	performance	0--10	1	performance price
419	2694_1	performance good price	price	27--32	1	performance price good
1466	2181_0	three mac book advantage pc ' linux base 'few problem system performance come mac	system performance	98--116	-1	performance problem come system few
1957	1480_0	my friend report notebook astonish performance picture quality ease use	performance	49--60	1	performance quality
1540	1895_0	overall i feel netbook poor quality poor performance although great battery life work	quality	37--44	-1	performance quality
745	2845_0	i buy laptop performance price ratio	performance	36--47	1	performance ratio
1253	2271_2	we upgrade memory four gigabyte order take advantage performance increase speed	performance	75--85	1	performance speed
1939	1076_1	system loose 20 % performance	system	0--6	-1	performance system
814	1548_2	apparently well built gorgeous look i5 macbook pro win combination price performance	built	16--21	1	performance well apparently built look
1567	2470_2	its ease use top service apple phone assistance belly genius bar not beat	phone assistance	60--76	1	phone assistance bar
1159	1926_2	again february computer completely fail point could not load windows i contact acer get fixed thru warrenty take 3 day fight phone agent seem though none speak english	agent	197--203	-1	phone seem agent
2105	1336_1	so laptop mobile phone look chic cool the sale support terrible	look	37--41	1	phone terrible look cool
1848	1595_1	its pretty fast not hiccup i use web browsing upload photo watch movie 720p occasion create presentation	upload photo	80--96	1	photo 720p upload
701	2213_1	i use iphoto time great program anyone photography amateur expert alike	program	44--51	1	photography program
763	300_0	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger application constantly time	application	94--106	0	photoshop cut firefox 7 msn pro safari application messenger dreamweaver final
1894	937_0	i also able install use photoshop aftereffects program easily	photoshop	40--49	1	photoshop program
2244	1497_2	the photobooth great program take good picture built in camera	built in camera	72--87	1	picture camera built in
2111	2448_0	the picture clear	picture	4--12	1	picture clear the
1348	1745_2	though picture video music software nowhere close professional grade software im use cs5 job beginner even intermediate medium designer	picture	11--18	-1	picture job
305	2782_0	keyboard alright plate around cheap plastic make hollow sound use mouse command button	keyboard	10--18	1	plate keyboard
1878	469_1	i give daughter i hat screen hat no cd drive least play cd 's i want listen music schoolwork	cd drive	79--87	-1	play 's no i drive cd
1749	2456_1	its good play apps facebook watch movie	play	13--20	1	play apps
681	2796_0	this computer n't well certain game ca n't play become hot play game	game	48--53	-1	play certain well hot game become
76	1377_0	you know use computer fun not aggravation especially play game work photo	play game	85--98	0	play especially photo game know fun
540	2170_2	even i like play online game wonderful feature i dual boot windows	game	31--36	0	play game feature online
993	2944_0	i love write play graphic html programming new toshiba work great	work	79--84	1	play graphic work programming great toshiba write html new
2193	653_1	it play various game without problem run aero smoothly flawlessly	aero	49--53	0	play run flawlessly smoothly aero without problem
1590	2884_1	i love easy see screen it work well work personal play	work	38--43	1	play screen work well it
862	653_0	it play various game without problem run aero smoothly flawlessly	game	18--23	0	play various game
1841	2306_1	overall would recommend anybody tell want burn music play video game buy cd drive	video game	107--118	0	play video game
548	2617_1	it really perfect work play	work	25--29	1	play work
11	267_0	the machine bluray player book no mention connect hdtv	bluray player	18--31	0	player book bluray
166	1372_0	we numerous problem vista adobe flash player quits uninstalled reinstall internet explore quits lose whatever work also windows update appear computer since get update probably 400 time update	vista	37--42	-1	player vista
2261	980_0	first burn fuse power adapter plug	power adapter plug	34--52	-1	plug adapter burn power fuse
1643	1022_0	as well plug computer come loose	plug	22--26	-1	plug as computer come
1338	108_0	it start randomly cease charge plug mouse battery icon would read example 74 % plug not charge require unplug plug back several time get charge	charge	146--154	-1	plug charge mouse require get
1381	108_1	it start randomly cease charge plug mouse battery icon would read example 74 % plug not charge require unplug plug back several time get charge	charge	38--44	-1	plug charge mouse require get
1533	108_2	it start randomly cease charge plug mouse battery icon would read example 74 % plug not charge require unplug plug back several time get charge	charge	231--237	0	plug charge mouse require get
1862	2260_0	the magnetic plug in power charge power cord great i even put test accident excellent innovation	magnetic plug in power charge power cord	4--46	1	plug cord accident power i magnetic charge in the
2011	2961_1	my one complaint laptop i 've notice electronic fuzz sound come headphone jack headphone plug	headphone jack	98--112	-1	plug jack headphone
1360	744_1	the aspire wont even boot past acer screen droid i try motorola etc plug usb port	usb port	114--122	-1	plug motorola usb try etc port
743	2736_1	needs power mouse cable plug back instead side in way operate mouse small area	mouse	87--92	-1	plug mouse area
1600	2736_0	needs power mouse cable plug back instead side in way operate mouse small area	mouse cable	16--27	-1	plug mouse cable area
475	843_0	the abuse i push power plug hard	power plug	33--43	-1	plug power i hard abuse push the
1635	743_0	when i finally everything run software instal i plug droid recharge system crash	software	50--58	0	plug software
132	2974_0	it run quiet plus	run	3--7	1	plus run it
579	2111_0	i take apple store guess they fix no cost pocket	cost	66--70	-1	pocket cost
636	793_0	call another one ship get money back say return policy 23 twenty three day date purchase	return policy	80--93	-1	policy twenty say return
1427	2962_0	this likely due poor grounding isolation component i 'm hop fix ground loop isolator i still expect good product quality price range	component	63--73	-1	poor hop this isolation component due expect grounding
908	552_2	overall poor features average performance poor battery life excellent price value poor	battery life	54--66	1	poor performance life battery
142	552_0	overall poor features average performance poor battery life excellent price value poor	features	16--24	0	poor performance overall features
637	1895_1	overall i feel netbook poor quality poor performance although great battery life work	performance	55--66	-1	poor performance quality netbook
420	552_3	overall poor features average performance poor battery life excellent price value poor	price	79--84	-1	poor price
2003	1987_1	the cover dvd drive soon come mark poor construction quality	construction quality	63--83	-1	poor quality construction come
