	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
586	511_0	moles excellent lobster ravioli very salty	moles	0--6	1	moles ravioli
1162	1565_0	do n't waste money decor	decor	21--26	0	money decor waste
63	648_1	i wonder delicious meal little money	money	69--74	1	money little meal wonder
62	648_0	i wonder delicious meal little money	meal	48--52	1	money meal delicious
2116	2532_0	your money could easily good spent elsewhere anywhere	money	5--10	0	money spent your
2574	713_1	besides bad service 's less money tip	money	48--53	-1	money tip
2575	713_2	besides bad service 's less money tip	tip	66--69	-1	money tip service besides less
258	1478_0	among new 5th avenue restaurant offer far one best value money	value money	80--101	1	money value best
2025	1681_0	most server attentive friendly quite attractive	server	12--19	1	most friendly server
1692	2702_2	guacamole shrimp appetizer really great filet good n't much like frites come filet good neither u care	frites	100--106	-1	much frites like
2943	1643_3	stay away two specialty roll menu though much avocado rice fill right quick	rice	81--85	-1	much rice avocado fill
456	2607_0	the sangria pretty tasty good hot muggy day	sangria	4--11	1	muggy the sangria
3243	2471_1	the weird thing get bottle waitress would simply multiply glass price x4 make no sense whatsoever	waitress	49--57	-1	multiply bottle waitress
2014	2408_0	night 's hard hear conversation everyone else compete luxury music playing background also voluminous	music	110--115	-1	music background
1688	3658_1	we eat back patio worth 's cool music hear well	music	69--74	1	music hear worth cool
1321	2544_0	i n't know think no respect resident neighborhood ever since open cabaret next door blast loud music till three morning every weekend summer	music	163--168	-1	music loud
2162	2671_1	great roof deck nice group 30 somethings no music kind quiet	music	52--57	-1	music quiet
698	1152_0	if like music blast system isnt great want pay least 100 dollar bottle minimum 'll love	music	17--22	-1	music system
53	2962_0	three course choice include excellent mussel puff pastry goat cheese salad delicious dressing hanger steak au poivre world	mussel	42--49	1	mussel delicious excellent
187	2469_1	a glass leaping lizard glass prosecco mussel everything happy	mussel	56--63	1	mussel happy glass
1375	3454_0	we start lox mussels best ive ever ever cod trout dinner	lox	16--19	1	mussels lox
2337	2667_1	the halibut salty dessert n't waste calorie service poor	dessert	27--34	0	n't dessert waste salty
1926	2115_0	look menu n't lot choice dumpling appetizer section	menu	26--30	-1	n't menu look
1569	3239_1	because n't reservation could sit back garden great seclude perfect nice weather	reservation	25--36	-1	n't reservation because sit
1484	765_0	sushi n't anything spectacular price	sushi	0--5	0	n't sushi anything
1380	3248_0	the crispy chicken n't u though	crispy chicken	4--18	-1	n't u chicken crispy the
1854	1595_0	we wonderful meal naples 45 month ago visit nyc	meal	19--23	1	naples meal
1042	370_0	kalbi nebbiolo work together	kalbi	0--5	0	nebbiolo kalbi
1043	370_1	kalbi nebbiolo work together	nebbiolo	10--18	0	nebbiolo work kalbi
3484	2197_0	they need kick sushi pretty good place consistent	sushi	46--51	1	need consistent sushi place kick
2959	649_2	when husband go spend $ 60 00 lobster tails ummmmm need i say i ca n't say place 'll never forget if never go 'll miss a meal life time	lobster tails	52--65	1	need lobster tails spend $
2780	1544_0	this cute place could good need get act together	place	15--20	1	need this place cute
375	2563_0	i work near by best oatmeal neighborhood not package quick cooked item	oatmeal	39--46	1	neighborhood best oatmeal
41	270_2	from incredible food warm atmosphere friendly service downtown neighborhood spot n't miss beat	service	66--73	1	neighborhood service
1359	3643_0	always nice crowd never loud	crowd	14--19	1	never loud crowd nice
3010	2957_2	the waiter sweet food tasty bill never large	bill	49--53	1	never waiter sweet bill large food tasty the
1148	301_2	there long wait table outside little hot sun anyway inside table nice	wait	17--21	-1	nice long wait
1063	1911_4	i terrific meal server guide u toward nice wine price range instead allow u purchase similarly price wine n't good	price range	79--90	1	nice price range u toward wine
901	590_0	nicky nose bar treat	bar	22--25	0	nicky bar treat nose
1625	3661_0	we walk wednesday night seat promptly	seat	43--49	1	night seat wednesday walk
1560	4_0	great group great date great early brunch nightcap	brunch	52--58	1	nightcap brunch
653	3637_0	we park block nina 's place look nice people obviously enjoy pizza	place	37--42	1	nina place look
1516	566_0	got club soda fill ice no lime	club soda fill ice no lime	4--39	0	no club ice soda got fill lime
1075	1866_5	i tuna tartare sake mushroom ravioli pinot noir chocolate sampler dessert wine $ 49	dessert wine	101--113	1	noir mushroom sake dessert chocolate pinot sampler ravioli wine
2155	2432_0	the main downside place nazi like guy run constantly complain noise level	noise level	98--109	-1	noise complain level
2169	877_0	so review accurate crowd noise	crowd	51--56	-1	noise crowd
2319	775_0	the disappointment coat check girl n't seem know customer relatively non busy night coat check girl	coat check girl	32--48	-1	non busy coat seem check n't disappointment night the girl know
2320	775_1	the disappointment coat check girl n't seem know customer relatively non busy night coat check girl	coat check girl	132--148	-1	non busy coat seem check n't disappointment night the girl know
3134	3488_1	the waiter owner nonchalant promise call exterminator n't dismayed apologetic i would expect	owner	16--22	-1	nonchalant owner
3133	3488_0	the waiter owner nonchalant promise call exterminator n't dismayed apologetic i would expect	waiter	4--11	-1	nonchalant waiter
1858	2443_2	great food spinach corn dumpling massaman curry friendly no nonsense service clean funky bathroom	service	91--98	1	nonsense curry friendly service no
2670	135_3	and come reasonable price congee noodle rice dish no $ 3 6	rice dish	66--77	0	noodle $ price reasonable congee dish rice come
1551	2645_1	but best dish thai spice curry noodle shrimp dish would cost $ 23 95 place $ 16	thai spice curry noodle shrimp	27--64	1	noodle but shrimp cost dish thai curry best spice
3598	671_2	each table pot boil water sink surface get platter thin sliced meat various vegetable rice glass noodle	meat	99--104	0	noodle meat get sliced thin platter
3601	671_5	each table pot boil water sink surface get platter thin sliced meat various vegetable rice glass noodle	glass noodle	139--152	0	noodle meat glass various vegetable rice
2841	2095_0	stick dimsum not super overpriced noodle	noodle	38--45	0	noodle stick overpriced
256	2448_1	i pad thai noodle sticky	noodle	27--34	-1	noodle sticky
2194	3048_0	they never bring u complimentary noodle ignore repeat request sugar throw dish table	noodle	36--43	-1	noodle u complimentary
2936	382_2	the calamari come incredible sauce duck noodle yummy well	duck noodle	53--65	1	noodle yummy duck
379	323_2	the menu look good except offer chilean sea bass server not offer special write board outside	server	72--78	-1	not bass offer look server
1439	1874_1	the entree bland small dessert not inspire	dessert	32--39	-1	not dessert entree inspire
385	3146_0	based review dinner place i would reconsider revisit definitely not dim sum	dim sum	112--119	-1	not dim sum revisit
3231	3095_1	the palak paneer standard i not fan malai kofta	malai kofta	58--69	0	not fan kofta malai standard
153	738_1	from terrible service bland food not mention unaccommodating manager overall experience horrible	food	40--44	-1	not food bland
2568	3216_1	the fish not fresh rice taste old stale	rice	31--35	-1	not fresh fish rice
1971	3499_0	not enough wine glass either	wine glass	11--29	-1	not glass enough either wine
579	1049_0	miru home creative unique roll not find anywhere else	roll	36--41	1	not home roll find
14	296_1	they not mayonnaise forget toast leave ingredient ie cheese omelet hot temperature bacon cook crumble plate touch	mayonnaise	18--28	-1	not mayonnaise forget they
3170	3685_0	overall not worth money	money	23--28	-1	not money worth
588	1077_0	a cheap eat nyc not dosa	dosa	33--37	-1	not nyc dosa
2245	2233_0	definitely not worth price	price	25--30	-1	not price definitely worth
3403	966_0	the price not beat quality quantity freshness taste	price	4--10	1	not price the
1705	2042_0	not worth price	price	14--20	-1	not price worth
390	1785_3	it cost $ 2 extra turn regular roll inside out roll roll triple size 's not rice	rice	135--139	0	not rice 's roll size
97	3273_0	not crazy sake martini	sake martini	26--38	-1	not sake crazy martini
559	771_1	for next hour half stand crowded lobby area touristy restaurant listen type explanation not seat	seat	156--162	-1	not seat listen
453	791_0	the waiter not attentive except bill turn table finish	waiter	4--11	-1	not waiter the
1170	3086_1	while place not hotspot hangout drink unique pack lot bang buck	place	10--15	-1	not while place hotspot
951	3292_0	service top notch	service	0--7	1	notch service
1912	1929_3	the food delicious i halibut special husband steak service top notch	service	80--87	1	notch service
1587	1418_0	i note cross bill	bill	34--38	0	note bill cross
3369	1778_0	the atmosphere nothing special feel like sushi establishment tokyo	atmosphere	4--14	0	nothing atmosphere
1948	715_0	we order beef noodle soup dish thai section menu nothing get thai	beef	16--20	-1	nothing beef
940	257_1	the scallion pancake fried dumpling nothing ordinary	fry dumpling	26--41	0	nothing dumpling
218	1198_1	the fish fresh variety fish nothing ordinary	variety fish	26--41	-1	nothing fish ordinary the variety
217	1198_0	the fish fresh variety fish nothing ordinary	fish	4--8	1	nothing fish the ordinary
2704	676_0	the flavor fresh pretty inobtrusive nothing flashy	flavor	4--11	1	nothing flavor the
2369	891_0	the food ok nothing spectacular service awful	food	4--8	0	nothing food
1696	1065_0	nothing fancy really good food pretty reasonable price	food	30--34	1	nothing food good reasonable fancy
1950	715_2	we order beef noodle soup dish thai section menu nothing get thai	menu	73--77	-1	nothing menu
2133	3527_1	the food nothing like menu description	menu description	29--45	-1	nothing menu description like
1618	789_0	the menu nothing like one website	menu	4--8	-1	nothing menu the
2069	3380_1	while price nothing special portion huge	portion	42--50	1	nothing portion special
1697	1065_1	nothing fancy really good food pretty reasonable price	price	58--63	1	nothing price
2068	3380_0	while price nothing special portion huge	price	10--16	0	nothing price
2611	1275_0	nothing good buy snapple $ 3 25	snapple	29--36	1	nothing snapple good buy $
1949	715_1	we order beef noodle soup dish thai section menu nothing get thai	noodle soup dish	25--43	-1	nothing soup noodle dish
2370	891_1	the food ok nothing spectacular service awful	service	60--67	-1	nothing spectacular service
939	257_0	the scallion pancake fried dumpling nothing ordinary	scallion pancake	4--21	0	nothing the ordinary pancake scallion
785	1600_4	the combination fresh tomato sauce fresh mozz cheese basil dough make import flour make one good pizza 's ny	pizza	141--146	1	ny good 's pizza
