	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
1269	154_0	the video card is great for media and above average for gaming but not a gamers first choice	gaming	57--63	1	for average for gaming	0.0
1270	1659_0	garageband is easy to work with like all the other apple applications i ve had experience with	garageband	0--10	1	garageband is easy work	1.0
1271	312_1	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes garageband is all very helpful as well	iphoto	88--94	1	very iphoto garageband is all very helpful as	1.0
1272	1942_0	the computer continued to give me issues and in late june it completely died again and i tried to call acer again to get it fixed and they refused to help me they said my warrenty was up and hung up on me	warrenty	172--180	-1	my warrenty was	0.0
1273	1865_2	until i bought the dell i thought you just looked for what you wanted size software options hardware and purchase the best deal you could find	hardware	99--107	0	size hardware	0.0
1274	534_0	a seventy dollar mouse	mouse	17--22	0	a seventy dollar mouse	0.0
1275	1921_0	programs would crash all the time and it turned out to be a very unstable unreliable laptop for me	programs	0--8	-1	programs crash	-1.0
1276	1413_0	also because of the size and consistency of the laptop computer some websites wouldn t even attempt to work on the computer because of browser problems	size	21--25	-1	because of the size and consistency of the laptop computer attempt the computer because of	0.0
1277	2960_0	the ati graphics card is a huge plus definitely a good value if you need to be able to run some slightly older games that a intel built in card would have trouble with such as half life 2 or even world of warcraft	ati graphics card	4--21	1	the ati graphics card huge plus built in card	1.0
1278	2895_1	it s super fast and a great value for the price	price	42--47	1	great value for the price	1.0
1279	2762_0	the battery doesn t last long but i m sure an upgrade battery would solve that problem	battery	4--11	-1	battery doesn sure an upgrade battery solve	1.0
1280	1651_0	and the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles	warranty	8--16	1	the warranty pro last	0.0
1281	140_0	i bought this laptop and found its tab is not functioning	tab	35--38	-1	its tab functioning	0.0
1282	2208_0	i especially like the backlit keyboard	backlit keyboard	22--38	1	like the backlit keyboard	1.0
1283	2084_1	if you want a little more custom ability drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more	2gb stick of memory	126--145	1	a more a of more robust versions of win grab a stick of memory a more	1.0
1284	2689_1	i dislike the weight and size cumbersome	size	25--29	-1	weight size cumbersome	0.0
1285	2250_1	iphotos is an excellent program for storing and organizing photos	program	24--31	1	iphotos is an excellent program storing	1.0
1286	1878_1	1 you can not change your desktop background window s 7 starter does not support that function	window s 7 starter	46--64	-1	1 change your desktop background window s 7 starter does	0.0
1287	105_1	that s very possible but since they don t make windows xp drivers for the sound card in this machine i was stuck until windows 7 came out	sound card	75--85	-1	make for the sound card machine	0.0
1288	2272_4	we also use parallel so we can run virtual machines of windows xp professional windows 7 home premium windows server enterprise 2003 and windows server 2008 enterprise	windows server 2008 enterprise	140--170	0	windows professional windows premium windows server enterprise 2003 windows server 2008 enterprise	0.0
1289	2682_0	not sure how i recommend it for quality gaming as i have a desktop rig for that reason	gaming	40--46	-1	sure recommend for quality gaming have for	1.0
1290	209_0	connecting to my wireless router via built in wireless took no time at all	built in wireless	37--54	1	wireless router via built in wireless	0.0
1291	523_0	i guess the only good thing that came out of these were the speakers and the subwoofer	speakers	60--68	1	guess the good thing were the speakers and the subwoofer	1.0
1292	2276_1	i connect a lacie 2big external drive via the firewire 800 interface which is useful for time machine	firewire 800 interface	46--68	1	lacie 2big external drive via the firewire 800 interface which is useful machine	1.0
1293	1288_0	we carry the netbook around here and there hence it s kinda of irritating when the lcd just slide downwards	lcd	84--87	-1	the the lcd slide	0.0
1294	2465_2	since i keyboard over 100 wpm i look for a unit that has a comfortable keyboard no keys sticking or lagging strange configuration of extra key etc	configuration of extra key	118--146	1	lagging strange configuration of extra key	-1.0
1295	2272_3	we also use parallel so we can run virtual machines of windows xp professional windows 7 home premium windows server enterprise 2003 and windows server 2008 enterprise	windows server enterprise 2003	104--134	0	windows professional windows premium windows server enterprise 2003 windows server 2008 enterprise	0.0
1296	2420_0	they are about the same size keys	keys	29--33	0	they are about the same size keys	0.0
1297	1455_0	also the battery is completely shot	battery	11--18	-1	the battery shot	0.0
1298	2359_1	the screen is bright and vivid and the keyboard is very easy to use very important for use quick typers	keyboard	39--47	1	is bright the keyboard is very easy use very important use	1.0
1299	541_0	the store honored their warrenty and made the comment that they don t even recommend the hp brand because of the problems with their warrantys	warrenty	24--32	1	honored their warrenty their	1.0
1300	1372_4	we have had numerous problems with vista such as adobe flash player just quits and has to be uninstalled and then reinstalled internet explore just quits and you lose whatever you were working on also the same windows update has appeared on this computer since we got it and has been updated probably 400 times the same update	update	326--332	-1	such as flash the same windows update appeared the same update	0.0
1301	1112_1	info windows failed to load because the vernal is missing or corrupt	vernal	41--47	-1	the vernal missing corrupt	-1.0
1302	1263_0	hp said it was out of warranty	warranty	22--30	0	said it was out of warranty	0.0
1303	2727_0	tried to make a recovery disk wouldnt get passed the first recovery disk	recovery disk	16--28	-1	recovery disk wouldnt passed the first recovery disk	0.0
1304	1647_0	and the ram the thing that makes it faster comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before	ram	8--11	1	the ram the thing makes comes the	0.0
